Timestamp (seconds),Torque [Pound-inches/Raw],,
0.04,0.73077809,1.672038949,1.672038949
0.04,0.402867225,1.666513117,1.666513117
0.04,1.584106005,1.706250179,1.706250179
0.04,1.523838615,1.705152767,1.705152767
0.04,0.313731405,1.680437701,1.680437701
0.04,1.976252155,1.694172674,1.694172674
0.04,2.566707955,1.655193645,1.655193645
0.04,1.68263544,1.670470364,1.670470364
0.04,3.92818571,1.696612032,1.696612032
0.04,0.86706006,1.626075841,1.626075841
0.04,1.446602225,1.65082371,1.65082371
0.04,2.908754825,1.698168109,1.698168109
0.04,2.720882525,1.652565836,1.652565836
0.04,4.20343354,1.59916181,1.59916181
0.04,0.97229922,1.534122209,1.534122209
0.04,1.43750682,1.536911051,1.536911051
0.04,1.82133206,1.565981142,1.565981142
0.04,0.34367254,1.562661485,1.562661485
0.04,1.17031066,1.559798669,1.559798669
0.04,1.777644295,1.554538824,1.554538824
0.04,1.05460518,1.559789723,1.559789723
0.04,1.3414832,1.553665069,1.553665069
0.04,0.579436515,1.560479747,1.560479747
0.04,2.80840716,1.616877222,1.616877222
0.04,1.174961885,1.57286739,1.57286739
0.04,1.94419458,1.556826674,1.556826674
0.04,1.494643005,1.562319123,1.562319123
0.04,0.117211015,1.568410974,1.568410974
0.04,0.57421784,1.58074436,1.58074436
0.04,1.782834,1.600127431,1.600127431
0.04,0.69854244,1.578227468,1.578227468
0.04,4.98027059,1.577694251,1.577694251
0.04,1.114098075,1.517882271,1.517882271
0.04,2.87458081,1.532760548,1.532760548
0.04,1.86665998,1.489487874,1.489487874
0.04,0.75463489,1.47611912,1.47611912
0.04,0.42392,1.461816389,1.461816389
0.04,0.84797462,1.485834222,1.485834222
0.04,2.381221335,1.499098603,1.499098603
0.04,1.812236655,1.470959507,1.470959507
0.04,5.13888934,1.446968513,1.446968513
0.04,1.6218006,1.404154503,1.404154503
0.04,0.238880695,1.386811189,1.386811189
0.04,1.020460135,1.400355308,1.400355308
0.04,0.217678815,1.397117326,1.397117326
0.05,2.92468009,1.399425472,1.399425472
0.05,3.00403292,1.363527531,1.363527531
0.05,2.320953945,1.326546509,1.326546509
0.05,1.73690966,1.325226018,1.325226018
0.05,0.37292609,1.330173902,1.330173902
0.05,0.454486525,1.362595293,1.362595293
0.05,2.38972032,1.355906443,1.355906443
0.05,1.529235365,1.327642099,1.327642099
0.05,0.288085345,1.30338868,1.30338868
0.05,1.000480065,1.328873127,1.328873127
0.05,0.0273007,1.311514902,1.311514902
0.05,3.3305439,1.32200593,1.32200593
0.05,2.98971884,1.267385786,1.267385786
0.05,0.401376175,1.258194375,1.258194375
0.05,2.104453485,1.255233149,1.255233149
0.05,3.813822175,1.257887798,1.257887798
0.05,0.628641165,1.250122409,1.250122409
0.05,0.050681215,1.264555773,1.264555773
0.05,0.95145349,1.34350745,1.34350745
0.05,1.111741365,1.365538626,1.365538626
0.05,2.89101133,1.34975437,1.34975437
0.05,1.655349225,1.292492086,1.292492086
0.05,0.20053174,1.282228277,1.282228277
0.05,0.90731841,1.284619922,1.284619922
0.05,2.04018923,1.321404125,1.321404125
0.05,0.74837248,1.319710292,1.319710292
0.05,1.682217095,1.323321036,1.323321036
0.05,3.399310275,1.322981077,1.322981077
0.05,0.60791557,1.280270861,1.280270861
0.05,0.37292609,1.289249964,1.289249964
0.05,2.21881702,1.328246886,1.328246886
0.05,1.79923555,1.344374662,1.344374662
0.05,0.733880325,1.314351459,1.314351459
0.05,1.54337137,1.32954824,1.32954824
0.05,0.68783585,1.353151562,1.353151562
0.05,0.671881615,1.37028969,1.37028969
0.05,1.989671605,1.39042483,1.39042483
0.05,1.85801189,1.379155474,1.379155474
0.05,0.710947125,1.387236965,1.387236965
0.05,1.198222265,1.390371152,1.390371152
0.05,0.03949834,1.398446679,1.398446679
0.05,1.62481167,1.416283198,1.416283198
0.05,1.51119366,1.389441316,1.389441316
0.05,0.974266555,1.424063497,1.424063497
0.05,0.61268693,1.458408343,1.458408343
0.05,2.998188855,1.490781441,1.490781441
0.05,0.75463489,1.463278112,1.463278112
0.05,0.916086635,1.455664811,1.455664811
0.05,0.858561075,1.455530616,1.455530616
0.05,0.333086085,1.445668232,1.445668232
0.05,1.12978307,1.496719381,1.496719381
0.05,1.154981815,1.505743216,1.505743216
0.05,2.2549294,1.498508641,1.498508641
0.05,1.984303825,1.500050387,1.500050387
0.05,1.99399565,1.462270162,1.462270162
0.05,0.12004401,1.505140832,1.505140832
0.05,0.97650313,1.558791793,1.558791793
0.05,0.3165644,1.556137724,1.556137724
0.05,1.562307705,1.582568076,1.582568076
0.05,0.13256883,1.555443474,1.555443474
0.05,0.55185209,1.586391708,1.586391708
0.05,0.59953672,1.611790253,1.611790253
0.05,2.53014826,1.621872734,1.621872734
0.05,0.25331491,1.601496624,1.601496624
0.05,2.237185905,1.603107537,1.603107537
0.05,3.425552755,1.559601101,1.559601101
0.05,1.350309365,1.557528541,1.557528541
0.05,3.99826506,1.53241868,1.53241868
0.05,2.05301226,1.552807298,1.552807298
0.05,0.3225286,1.56792116,1.56792116
0.05,0.02789712,1.590864858,1.590864858
0.05,1.142158785,1.610092859,1.610092859
0.05,0.32011395,1.60971115,1.60971115
0.05,2.746528585,1.634340894,1.634340894
0.05,1.95549759,1.607323068,1.607323068
0.05,0.928909665,1.578027497,1.578027497
0.05,1.665219125,1.594053881,1.594053881
0.06,1.263799495,1.595380916,1.595380916
0.06,1.056870725,1.575192099,1.575192099
0.06,2.322772175,1.602141337,1.602141337
0.06,3.02520583,1.578057897,1.578057897
0.06,0.29807538,1.529643504,1.529643504
0.06,1.493719405,1.536699152,1.536699152
0.06,2.723537445,1.530997956,1.530997956
0.06,1.544742285,1.552803651,1.552803651
0.06,1.678638575,1.539402094,1.539402094
0.06,1.42620381,1.512223234,1.512223234
0.06,2.26208644,1.553912992,1.553912992
0.07,0.86765648,1.525603917,1.525603917
0.07,1.601998605,1.518154631,1.518154631
0.07,0.931324315,1.509437953,1.509437953
0.07,0.282717565,1.492585526,1.492585526
0.07,3.24230271,1.539616225,1.539616225
0.07,2.69150884,1.481945393,1.481945393
0.07,2.23134184,1.438066774,1.438066774
0.07,1.62302241,1.407298046,1.407298046
0.07,0.373969825,1.427975927,1.427975927
0.07,0.90937691,1.497148719,1.497148719
0.07,0.36544187,1.50276161,1.50276161
0.089,2.88564355,1.535714395,1.535714395
0.09,1.5809748,1.503734354,1.503734354
0.09,0.793253085,1.475490306,1.475490306
0.09,2.332016685,1.5335339,1.5335339
0.09,0.09529258,1.513840112,1.513840112
0.09,4.13752913,1.585142123,1.585142123
0.09,2.802592065,1.537714804,1.537714804
0.09,0.84379968,1.512011505,1.512011505
0.09,1.638082015,1.562379174,1.562379174
0.09,0.206077595,1.541271291,1.541271291
0.09,1.67998052,1.540257377,1.540257377
0.09,1.821779375,1.537853804,1.537853804
0.09,1.103660725,1.554738454,1.554738454
0.09,1.511342765,1.553728102,1.553728102
0.09,0.33386058,1.564171416,1.564171416
0.09,0.06186409,1.558448187,1.558448187
0.09,3.32192478,1.562584939,1.562584939
0.103,0.094816295,1.528663551,1.528663551
0.103,5.017695945,1.548990124,1.548990124
0.103,2.80870537,1.470563877,1.470563877
0.103,1.4697135,1.424334783,1.424334783
0.103,0.98929719,1.463171251,1.463171251
0.103,1.123073345,1.45385575,1.45385575
0.103,1.551601115,1.478675768,1.478675768
0.103,1.395637285,1.456957134,1.456957134
0.103,0.49071904,1.442801105,1.442801105
0.103,1.730228905,1.459655355,1.459655355
0.103,1.73157085,1.450282614,1.450282614
0.103,0.254358645,1.433275698,1.433275698
0.103,2.40433261,1.468620127,1.468620127
0.103,1.118600195,1.444426349,1.444426349
0.103,0.604486155,1.424386637,1.424386637
0.103,0.65085781,1.484786091,1.484786091
0.103,1.208659615,1.526800898,1.526800898
0.103,3.813822175,1.522473871,1.522473871
0.103,0.874664415,1.463072841,1.463072841
0.103,0.319695605,1.496308346,1.496308346
0.103,3.51069171,1.517561773,1.517561773
0.103,0.846632675,1.475174203,1.475174203
0.103,0.49519219,1.475122928,1.475122928
0.103,1.16616469,1.500646143,1.500646143
0.103,0.08870299,1.512610328,1.512610328
0.103,2.63425252,1.514933963,1.514933963
0.103,0.358761115,1.541933896,1.541933896
0.103,0.49757787,1.548583979,1.548583979
0.103,0.69290542,1.564922905,1.564922905
0.103,2.65691648,1.59810175,1.59810175
0.103,3.832609405,1.546057561,1.546057561
0.103,1.19002149,1.520769353,1.520769353
0.113,2.01308109,1.58544812,1.58544812
0.113,1.28664153,1.55363806,1.55363806
0.113,0.168772375,1.569693107,1.569693107
0.113,3.695432805,1.587484315,1.587484315
0.113,1.347327265,1.603456443,1.603456443
0.113,3.66039313,1.637702879,1.637702879
0.113,1.76616321,1.620287415,1.620287415
0.113,1.5174271,1.588062843,1.588062843
0.113,3.36218313,1.567388523,1.567388523
0.113,0.582687855,1.528719632,1.528719632
0.113,0.155381895,1.607900931,1.607900931
0.113,1.55980189,1.639833257,1.639833257
0.113,2.666011885,1.643605614,1.643605614
0.113,1.0531431,1.590828408,1.590828408
0.113,2.033508475,1.604918831,1.604918831
0.113,0.047699115,1.568077967,1.568077967
0.113,0.268701695,1.637877579,1.637877579
0.113,1.625855405,1.664871548,1.664871548
0.113,1.111144945,1.654464019,1.654464019
0.113,1.09638355,1.689566318,1.689566318
0.113,0.49725069,1.742683484,1.742683484
0.113,3.411536885,1.759246646,1.759246646
0.113,0.52352214,1.695965905,1.695965905
0.113,2.36407426,1.693019011,1.693019011
0.113,0.4656694,1.655930633,1.655930633
0.113,0.68783585,1.648013158,1.648013158
0.123,1.33343153,1.635189548,1.635189548
0.123,1.26159189,1.665920089,1.665920089
0.123,0.881225035,1.649169054,1.649169054
0.123,2.021580075,1.65705969,1.65705969
0.123,1.194643745,1.619374313,1.619374313
0.123,0.116614595,1.623593985,1.623593985
0.123,3.624458825,1.63812874,1.63812874
0.123,2.751598155,1.607204363,1.607204363
0.123,0.99230826,1.629268921,1.629268921
0.123,0.84377071,1.652269858,1.652269858
0.123,2.53643964,1.704743469,1.704743469
0.123,1.38236694,1.698710681,1.698710681
0.123,1.39131324,1.688478516,1.688478516
0.123,0.84406892,1.784645277,1.784645277
0.123,1.771352915,1.825936013,1.825936013
0.139,1.76437395,1.846447476,1.846447476
0.139,0.204884755,1.857684029,1.857684029
0.139,3.98424919,1.858486214,1.858486214
0.139,0.691265265,1.804495294,1.804495294
0.139,1.314524165,1.809334663,1.809334663
0.139,2.35184765,1.826857482,1.826857482
0.139,0.05470705,1.87052139,1.87052139
0.139,2.568199005,1.959328908,1.959328908
0.139,4.423959835,1.931142099,1.931142099
0.139,0.422578055,1.848069159,1.848069159
0.139,2.08939388,1.883150584,1.883150584
0.139,1.058332805,1.862866919,1.862866919
0.139,4.494039185,1.874062302,1.874062302
0.139,3.059649085,1.824037574,1.824037574
0.139,2.78961993,1.820286093,1.820286093
0.149,0.15493458,1.77384527,1.77384527
0.149,0.483711105,1.795396327,1.795396327
0.149,1.428738595,1.839629816,1.839629816
0.149,4.541752785,1.816577604,1.816577604
0.149,1.751998235,1.766591644,1.766591644
0.149,1.748419715,1.762795431,1.762795431
0.149,0.027151595,1.748898265,1.748898265
0.149,1.757664225,1.768680937,1.768680937
0.149,0.191465305,1.744182986,1.744182986
0.149,3.537679715,1.766456291,1.766456291
0.149,1.618400155,1.70117456,1.70117456
0.149,1.105478955,1.669609032,1.669609032
0.149,2.8662599,1.668457362,1.668457362
0.149,3.75224181,1.650740705,1.650740705
0.149,1.32540883,1.616598643,1.616598643
0.149,0.247499815,1.626481322,1.626481322
0.149,0.37617743,1.651868519,1.651868519
0.149,0.509655375,1.688393859,1.688393859
0.149,0.069795625,1.716941502,1.716941502
0.149,0.04665538,1.740738081,1.740738081
0.149,2.869958555,1.813740468,1.813740468
0.149,0.424040135,1.769251098,1.769251098
0.149,1.275756865,1.825413566,1.825413566
0.149,0.13731122,1.918839777,1.918839777
0.149,1.40562732,1.970305438,1.970305438
0.149,0.843352365,1.959214429,1.959214429
0.149,2.078239975,1.950139899,1.950139899
0.149,3.85482605,1.938190624,1.938190624
0.159,2.142355125,1.890071459,1.890071459
0.159,3.46745126,1.890980999,1.890980999
0.159,2.234800225,1.859033762,1.859033762
0.159,0.870758715,1.817513404,1.817513404
0.159,6.19965128,1.846157054,1.846157054
0.159,2.90860572,1.802400701,1.802400701
0.159,2.796926075,1.82999109,1.82999109
0.159,2.32620159,1.792482236,1.792482236
0.159,0.244994,1.775609514,1.775609514
0.159,1.284703165,1.814051765,1.814051765
0.159,0.93323371,1.818393703,1.818393703
0.159,2.190665145,1.865639693,1.865639693
0.159,4.53504306,1.822186934,1.822186934
0.159,4.49508292,1.814695899,1.814695899
0.159,1.158858545,1.746358095,1.746358095
0.159,0.27031288,1.724084211,1.724084211
0.159,2.176649275,1.724242842,1.724242842
0.169,1.07521064,1.728364104,1.728364104
0.169,1.618101945,1.735404842,1.735404842
0.169,1.99280281,1.738342211,1.738342211
0.169,2.872074995,1.760365019,1.760365019
0.169,0.467578795,1.742561882,1.742561882
0.169,1.232487445,1.769732375,1.769732375
0.169,2.69538557,1.782913836,1.782913836
0.169,0.276127975,1.750948706,1.750948706
0.169,2.042454775,1.783424354,1.783424354
0.169,1.56218757,1.778253393,1.778253393
0.169,1.053561445,1.759367754,1.759367754
0.169,1.016285195,1.761661568,1.761661568
0.169,0.53276665,1.778910614,1.778910614
0.169,1.30513055,1.834488012,1.834488012
0.169,0.27359319,1.826060597,1.826060597
0.169,0.04012373,1.876920892,1.876920892
0.189,1.047895455,1.921792551,1.921792551
0.189,1.980427095,1.923316983,1.923316983
0.189,2.045138665,1.929075418,1.929075418
0.189,1.8195428,1.933166859,1.933166859
0.189,1.51685965,1.930828893,1.930828893
0.189,2.20244444,1.953451104,1.953451104
0.189,1.93703754,1.929862693,1.929862693
0.189,1.259624555,2.003353565,2.003353565
0.189,3.69677475,1.985359574,1.985359574
0.189,0.64549003,1.938522711,1.938522711
0.189,3.23216357,1.9439889,1.9439889
0.209,5.94706741,1.909796142,1.909796142
0.209,2.71059428,1.821505107,1.821505107
0.209,0.851076855,1.787616523,1.787616523
0.209,0.38962585,1.78109467,1.78109467
0.209,1.48077624,1.777229289,1.777229289
0.209,1.44886777,1.791808776,1.791808776
0.209,2.18783215,1.785656124,1.785656124
0.209,1.870089395,1.749903727,1.749903727
0.209,0.15878234,1.749095578,1.749095578
0.209,2.30294121,1.747198962,1.747198962
0.209,4.011833615,1.73435804,1.73435804
0.209,4.28812518,1.691418782,1.691418782
0.209,0.921483385,1.608957753,1.608957753
0.209,1.4825655,1.616269862,1.616269862
0.209,2.167106555,1.590101934,1.590101934
0.209,1.501800045,1.550940997,1.550940997
0.209,3.295533195,1.536206441,1.536206441
0.209,0.01802722,1.507572317,1.507572317
0.209,4.1604913,1.524466493,1.524466493
0.229,1.07819274,1.462185334,1.462185334
0.229,0.04516433,1.481858248,1.481858248
0.229,0.278244415,1.523417373,1.523417373
0.229,2.382712385,1.528483961,1.528483961
0.229,1.427247545,1.516674845,1.516674845
0.229,1.76497037,1.488538731,1.488538731
0.229,3.093943235,1.479389649,1.479389649
0.229,1.981918145,1.485297189,1.485297189
0.229,1.82610342,1.475098407,1.475098407
0.229,1.891560515,1.505619621,1.505619621
0.229,1.097129075,1.468327881,1.468327881
0.229,1.899910395,1.481636414,1.481636414
0.229,1.783906705,1.477633856,1.477633856
0.229,0.617905605,1.473786947,1.473786947
0.229,1.16825216,1.474875414,1.474875414
0.229,1.878737485,1.468932088,1.468932088
0.229,3.311636535,1.496486692,1.496486692
0.229,0.88375982,1.473775019,1.473775019
0.229,2.816607935,1.481647183,1.481647183
0.229,2.283706665,1.560857724,1.560857724
0.229,1.12411708,1.56073844,1.56073844
0.229,2.26834885,1.573322902,1.573322902
0.229,2.249710725,1.570755314,1.570755314
0.229,1.70264448,1.544491959,1.544491959
0.229,2.64797018,1.569965057,1.569965057
0.229,1.02302389,1.521066984,1.521066984
0.229,5.61158116,1.55732932,1.55732932
0.229,0.359924985,1.469742061,1.469742061
0.229,1.35493162,1.511739555,1.511739555
0.229,0.918799495,1.487429475,1.487429475
0.229,1.52252564,1.509037772,1.509037772
0.229,1.532515675,1.522800163,1.522800163
0.229,1.01616506,1.546659946,1.546659946
0.229,0.52498422,1.577375576,1.577375576
0.229,0.1963568,1.652408773,1.652408773
0.229,2.209750585,1.709131877,1.709131877
0.229,1.141235185,1.678243285,1.678243285
0.229,0.400212305,1.709797464,1.709797464
0.229,1.82968194,1.731110533,1.731110533
0.229,0.06395156,1.701280007,1.701280007
0.229,1.66089508,1.724201007,1.724201007
0.229,1.86487072,1.745666163,1.745666163
0.229,0.16507372,1.793305211,1.793305211
0.229,1.287088845,1.853782199,1.853782199
0.229,0.174169125,1.909380471,1.909380471
0.229,0.209059695,1.931322183,1.931322183
0.229,0.76507224,1.965789295,1.965789295
0.229,1.863826985,2.006321998,2.006321998
0.229,0.862736015,2.024107243,2.024107243
0.229,1.046433375,2.006855215,2.006855215
0.229,2.061838425,1.997193211,1.997193211
0.229,2.12312058,1.984179326,1.984179326
0.229,0.53157381,1.991846306,1.991846306
0.229,1.792256585,2.028818381,2.028818381
0.229,0.02044187,2.01940091,2.01940091
0.229,1.30751623,2.041396879,2.041396879
0.229,3.38932024,2.047528077,2.047528077
0.229,1.471979045,2.082048866,2.082048866
0.239,3.352164125,2.084204925,2.084204925
0.239,0.02697352,2.036611188,2.036611188
0.239,1.76255572,2.102996296,2.102996296
0.239,1.699782515,2.135895402,2.135895402
0.239,1.591561255,2.124751874,2.124751874
0.239,0.67232893,2.100868235,2.100868235
0.239,0.871085895,2.130578897,2.130578897
0.239,3.256467685,2.113431243,2.113431243
0.239,2.176052855,2.13458626,2.13458626
0.239,1.27736805,2.135290036,2.135290036
0.239,6.777134945,2.146094764,2.146094764
0.239,2.277742465,2.025295857,2.025295857
0.239,1.75334018,2.019373406,2.019373406
0.239,2.139969445,2.032730232,2.032730232
0.239,0.93654299,2.081806652,2.081806652
0.239,2.97629939,2.104351328,2.104351328
0.239,0.203066525,2.1204159,2.1204159
0.239,2.83614069,2.170417351,2.170417351
0.239,1.232218205,2.157155952,2.157155952
0.239,2.45979967,2.151731512,2.151731512
0.239,0.13942766,2.119873738,2.119873738
0.239,1.999214325,2.168389523,2.168389523
0.239,2.210645215,2.16473645,2.16473645
0.239,2.72550478,2.141252413,2.141252413
0.239,2.55194656,2.111822068,2.111822068
0.239,4.276644095,2.109561636,2.109561636
0.239,3.032511975,2.101852907,2.101852907
0.239,0.665320995,2.09633304,2.09633304
0.239,2.71894416,2.089297687,2.089297687
0.239,1.46586574,2.066022396,2.066022396
0.239,0.338155655,2.039180514,2.039180514
0.239,1.21000156,2.13234488,2.13234488
0.239,2.73415287,2.134023802,2.134023802
0.249,4.246823095,2.124275317,2.124275317
0.25,3.18892312,2.057354011,2.057354011
0.25,4.067002465,2.020704002,2.020704002
0.25,1.271254745,1.968523216,1.968523216
0.25,1.932415285,1.963683847,1.963683847
0.25,2.7917074,1.974819009,1.974819009
0.25,2.753089205,1.990791136,1.990791136
0.25,0.00013462,1.973751417,1.973751417
0.25,0.563333175,2.149478203,2.149478203
0.25,1.411144205,2.213402499,2.213402499
0.25,2.506469535,2.221630113,2.221630113
0.25,2.3801776,2.25165986,2.25165986
0.25,1.321382995,2.222553984,2.222553984
0.25,1.12024035,2.256484318,2.256484318
0.266,1.61407611,2.295347045,2.295347045
0.266,5.11535972,2.370126185,2.370126185
0.266,1.57978196,2.317292319,2.317292319
0.266,0.972477295,2.339625266,2.339625266
0.266,3.346228895,2.34965705,2.34965705
0.266,3.40751105,2.359366768,2.359366768
0.266,1.1426061,2.299143259,2.299143259
0.266,0.39737931,2.352466189,2.352466189
0.266,2.157862045,2.363830972,2.363830972
0.266,0.013703175,2.376176286,2.376176286
0.266,4.314218555,2.42354156,2.42354156
0.266,2.211241635,2.347518885,2.347518885
0.266,1.817604435,2.308089559,2.308089559
0.266,0.737189605,2.318601461,2.318601461
0.276,1.981619935,2.413235422,2.413235422
0.276,2.421181475,2.41577319,2.41577319
0.276,4.59379043,2.432586269,2.432586269
0.276,2.06377679,2.389793134,2.389793134
0.276,3.779528025,2.377265332,2.377265332
0.276,2.70313903,2.349433393,2.349433393
0.276,2.173070755,2.300329555,2.300329555
0.276,0.96099621,2.362237951,2.362237951
0.276,0.866910955,2.388486395,2.388486395
0.276,2.565216905,2.451700951,2.451700951
